name,prop,rank,num,show,value,list
攻击力,FIGHT_PROP_ATTACK,5,3,58,58.35000228881836,"[19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,54,54.47999954223633,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082]"
攻击力,FIGHT_PROP_ATTACK,5,4,56,56.420000076293945,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,4,58,58.36999988555908,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,60,60.3100004196167,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,58,58.36000061035156,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,4,60,60.3100004196167,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,62,62.250000953674316,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,62,62.260000228881836,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,64,64.20000076293945,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,66,66.14000129699707,"[13.619999885559082, 13.619999885559082, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,60,60.30000114440918,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,4,62,62.250000953674316,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,64,64.19000148773193,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,64,64.20000076293945,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,66,66.14000129699707,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,68,68.08000183105469,"[13.619999885559082, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,66,66.15000057220459,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,68,68.0900011062622,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,70,70.03000164031982,"[13.619999885559082, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,72,71.97000217437744,"[13.619999885559082, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,62,62.2400016784668,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,4,64,64.19000148773193,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,66,66.13000202178955,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,66,66.14000129699707,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,68,68.08000183105469,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,70,70.0200023651123,"[15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,68,68.0900011062622,"[15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,70,70.03000164031982,"[15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,72,71.97000217437744,"[15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,74,73.91000270843506,"[15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,70,70.04000091552734,"[17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,4,72,71.98000144958496,"[17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,74,73.92000198364258,"[17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,76,75.8600025177002,"[17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,4,78,77.80000305175781,"[19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,68,68.09999942779541,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082]"
攻击力,FIGHT_PROP_ATTACK,5,5,70,70.03999996185303,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,5,72,71.98999977111816,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,74,73.93000030517578,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,72,71.98000049591064,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,5,74,73.93000030517578,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,76,75.8700008392334,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,76,75.88000011444092,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,78,77.82000064849854,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,80,79.76000118255615,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,74,73.92000102996826,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,5,76,75.8700008392334,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,78,77.81000137329102,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,78,77.82000064849854,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,80,79.76000118255615,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,82,81.70000171661377,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,80,79.77000045776367,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,82,81.71000099182129,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,84,83.6500015258789,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,86,85.59000205993652,"[13.619999885559082, 13.619999885559082, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,76,75.86000156402588,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,5,78,77.81000137329102,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,80,79.75000190734863,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,80,79.76000118255615,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,82,81.70000171661377,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,84,83.64000225067139,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,82,81.71000099182129,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,84,83.6500015258789,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,86,85.59000205993652,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,88,87.53000259399414,"[13.619999885559082, 15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,84,83.66000080108643,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,86,85.60000133514404,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,88,87.54000186920166,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,89,89.48000240325928,"[13.619999885559082, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,91,91.4200029373169,"[13.619999885559082, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,78,77.8000020980835,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,5,80,79.75000190734863,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,82,81.69000244140625,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,82,81.70000171661377,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,84,83.64000225067139,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,86,85.580002784729,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,84,83.6500015258789,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,86,85.59000205993652,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,88,87.53000259399414,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,89,89.47000312805176,"[15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,86,85.60000133514404,"[15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,88,87.54000186920166,"[15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,89,89.48000240325928,"[15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,91,91.4200029373169,"[15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,93,93.36000347137451,"[15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,88,87.55000114440918,"[17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,5,89,89.4900016784668,"[17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,91,91.43000221252441,"[17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,93,93.37000274658203,"[17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,95,95.31000328063965,"[17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,5,97,97.25000381469727,"[19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,82,81.71999931335449,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082]"
攻击力,FIGHT_PROP_ATTACK,5,6,84,83.65999984741211,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,6,86,85.60999965667725,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,88,87.55000019073486,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,86,85.60000038146973,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,6,88,87.55000019073486,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,89,89.49000072479248,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,90,89.5,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,91,91.44000053405762,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,93,93.38000106811523,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 13.619999885559082, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,88,87.54000091552734,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,6,89,89.49000072479248,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,91,91.4300012588501,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,91,91.44000053405762,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,93,93.38000106811523,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,95,95.32000160217285,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,93,93.39000034332275,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,95,95.33000087738037,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.27000141143799,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.2100019454956,"[13.619999885559082, 13.619999885559082, 13.619999885559082, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,89,89.48000144958496,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,6,91,91.4300012588501,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,93,93.37000179290771,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,93,93.38000106811523,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,95,95.32000160217285,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.26000213623047,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,95,95.33000087738037,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.27000141143799,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.2100019454956,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.15000247955322,"[13.619999885559082, 13.619999885559082, 15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.28000068664551,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.22000122070312,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.16000175476074,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,103,103.10000228881836,"[13.619999885559082, 13.619999885559082, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,105,105.04000282287598,"[13.619999885559082, 13.619999885559082, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,91,91.42000198364258,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,6,93,93.37000179290771,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,95,95.31000232696533,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,95,95.32000160217285,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.26000213623047,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.20000267028809,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.27000141143799,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.2100019454956,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.15000247955322,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,103,103.09000301361084,"[13.619999885559082, 15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.22000122070312,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.16000175476074,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,103,103.10000228881836,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,105,105.04000282287598,"[13.619999885559082, 15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,107,106.9800033569336,"[13.619999885559082, 15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.17000102996826,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,103,103.11000156402588,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,105,105.0500020980835,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,107,106.99000263214111,"[13.619999885559082, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,109,108.93000316619873,"[13.619999885559082, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,111,110.87000370025635,"[13.619999885559082, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,93,93.3600025177002,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167]"
攻击力,FIGHT_PROP_ATTACK,5,6,95,95.31000232696533,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.25000286102295,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,97,97.26000213623047,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.20000267028809,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.1400032043457,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,99,99.2100019454956,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.15000247955322,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,103,103.09000301361084,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,105,105.03000354766846,"[15.5600004196167, 15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,101,101.16000175476074,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
攻击力,FIGHT_PROP_ATTACK,5,6,103,103.10000228881836,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,105,105.04000282287598,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 17.510000228881836, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,107,106.9800033569336,"[15.5600004196167, 15.5600004196167, 17.510000228881836, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,109,108.92000389099121,"[15.5600004196167, 15.5600004196167, 19.450000762939453, 19.450000762939453, 19.450000762939453, 19.450000762939453]"
攻击力,FIGHT_PROP_ATTACK,5,6,103,103.11000156402588,"[15.5600004196167, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836, 17.510000228881836]"
